date,iso_code,continent,location,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers
2021-10-28,AUS,Oceania,Australia,167790.0,1886.0,1708.0,12.0,191835.0,42905646.0,35166827.0,18944029.0,16212257.0,10541.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-10-29,AUS,Oceania,Australia,169379.0,1589.0,1722.0,14.0,173166.0,43078812.0,35373820.0,18996212.0,16363567.0,14041.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-10-30,AUS,Oceania,Australia,170564.0,1185.0,1735.0,13.0,160048.0,43238860.0,35515862.0,19029312.0,16469355.0,17195.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-10-31,AUS,Oceania,Australia,172030.0,1466.0,1743.0,8.0,143427.0,43382287.0,35603091.0,19052562.0,16529442.0,21087.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-01,AUS,Oceania,Australia,173165.0,1135.0,1756.0,13.0,126983.0,43509270.0,35825241.0,19100734.0,16678894.0,45613.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-02,AUS,Oceania,Australia,174276.0,1111.0,1768.0,12.0,125068.0,43634338.0,35989833.0,19138869.0,16777488.0,73476.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-03,AUS,Oceania,Australia,175813.0,1537.0,1781.0,13.0,201945.0,43836283.0,36184662.0,19177383.0,16907279.0,100000.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-04,AUS,Oceania,Australia,177393.0,1580.0,1795.0,14.0,160355.0,43996638.0,36379077.0,19218733.0,17033089.0,127255.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-05,AUS,Oceania,Australia,178927.0,1534.0,1805.0,10.0,170379.0,44167017.0,36576108.0,19261941.0,17164167.0,150000.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-06,AUS,Oceania,Australia,180314.0,1387.0,1815.0,10.0,152372.0,44319389.0,36697075.0,19286079.0,17237996.0,173000.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-07,AUS,Oceania,Australia,181578.0,1264.0,1827.0,12.0,141007.0,44460396.0,36763501.0,19303290.0,17283428.0,176783.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-08,AUS,Oceania,Australia,182870.0,1292.0,1841.0,14.0,122014.0,44582410.0,36918760.0,19338366.0,17389176.0,191218.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-09,AUS,Oceania,Australia,184071.0,1201.0,1858.0,17.0,136463.0,44718873.0,37068049.0,19373942.0,17487181.0,206926.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-10,AUS,Oceania,Australia,185627.0,1556.0,1862.0,4.0,191821.0,44910694.0,37222034.0,19417387.0,17582957.0,221690.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-11,AUS,Oceania,Australia,187041.0,1414.0,1873.0,11.0,169608.0,45080302.0,37383955.0,19466357.0,17680831.0,236767.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-12,AUS,Oceania,Australia,188493.0,1452.0,1877.0,4.0,167736.0,45248038.0,37544059.0,19514381.0,17778385.0,251293.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-13,AUS,Oceania,Australia,189608.0,1115.0,1882.0,5.0,137315.0,45385353.0,37634423.0,19541933.0,17835028.0,257462.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-14,AUS,Oceania,Australia,190603.0,995.0,1888.0,6.0,135827.0,45521180.0,37695740.0,19563025.0,17872077.0,260638.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-15,AUS,Oceania,Australia,191617.0,1014.0,1898.0,10.0,119223.0,45640403.0,37835866.0,19605792.0,17958614.0,271460.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-16,AUS,Oceania,Australia,192845.0,1228.0,1907.0,9.0,144221.0,45784624.0,37972232.0,19646353.0,18041042.0,284837.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-17,AUS,Oceania,Australia,194112.0,1267.0,1922.0,15.0,184546.0,45969170.0,38100630.0,19684790.0,18116999.0,298841.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-18,AUS,Oceania,Australia,195617.0,1505.0,1933.0,11.0,176483.0,46145653.0,38228443.0,19723676.0,18192428.0,312339.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-19,AUS,Oceania,Australia,196977.0,1360.0,1938.0,5.0,172738.0,46318391.0,38348764.0,19758303.0,18266176.0,324285.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-20,AUS,Oceania,Australia,198442.0,1465.0,1944.0,6.0,146721.0,46465112.0,38420798.0,19779653.0,18309411.0,331734.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-21,AUS,Oceania,Australia,199649.0,1207.0,1948.0,4.0,134161.0,46599273.0,38444149.0,19787505.0,18323181.0,333463.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-22,AUS,Oceania,Australia,200651.0,1002.0,1968.0,20.0,119615.0,46718888.0,38586639.0,19829190.0,18410862.0,346587.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-23,AUS,Oceania,Australia,202115.0,1464.0,1973.0,5.0,120302.0,46839190.0,38695296.0,19861082.0,18472524.0,361690.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-24,AUS,Oceania,Australia,203642.0,1527.0,1978.0,5.0,183383.0,47022573.0,38801068.0,19892336.0,18533097.0,375635.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-25,AUS,Oceania,Australia,205269.0,1627.0,1985.0,7.0,174186.0,47196759.0,38906974.0,19922295.0,18594054.0,390625.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-26,AUS,Oceania,Australia,206749.0,1480.0,1990.0,5.0,180767.0,47377526.0,39011295.0,19950573.0,18655024.0,405698.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-27,AUS,Oceania,Australia,207984.0,1235.0,1994.0,4.0,141091.0,47518617.0,39062854.0,19965449.0,18685541.0,411864.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-28,AUS,Oceania,Australia,209139.0,1155.0,1997.0,3.0,125571.0,47644188.0,39095588.0,19975729.0,18704697.0,415162.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-29,AUS,Oceania,Australia,210238.0,1099.0,2006.0,9.0,123218.0,47767406.0,39190803.0,20001144.0,18759075.0,430584.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-11-30,AUS,Oceania,Australia,211655.0,1417.0,2011.0,5.0,128373.0,47895779.0,39282954.0,20025197.0,18808812.0,448945.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-01,AUS,Oceania,Australia,213357.0,1702.0,2021.0,10.0,187923.0,48083702.0,39375629.0,20047381.0,18858248.0,470000.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-02,AUS,Oceania,Australia,214879.0,1522.0,2033.0,12.0,177193.0,48260895.0,39474565.0,20068712.0,18910601.0,495252.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-03,AUS,Oceania,Australia,216587.0,1708.0,2042.0,9.0,184165.0,48445060.0,39572839.0,20088965.0,18962130.0,521744.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-04,AUS,Oceania,Australia,217836.0,1249.0,2050.0,8.0,161890.0,48606950.0,39621796.0,20099492.0,18990458.0,531846.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-05,AUS,Oceania,Australia,219121.0,1285.0,2056.0,6.0,156444.0,48763394.0,39652404.0,20106757.0,19008755.0,536892.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-06,AUS,Oceania,Australia,220555.0,1434.0,2065.0,9.0,148163.0,48911557.0,39739219.0,20124711.0,19055462.0,559046.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-07,AUS,Oceania,Australia,222260.0,1705.0,2072.0,7.0,153592.0,49065149.0,39827552.0,20142711.0,19101361.0,583480.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-08,AUS,Oceania,Australia,223914.0,1654.0,2082.0,10.0,207445.0,49272594.0,39922685.0,20161524.0,19149409.0,611752.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-09,AUS,Oceania,Australia,225625.0,1711.0,2084.0,2.0,189466.0,49462060.0,40019239.0,20180465.0,19196983.0,641791.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-10,AUS,Oceania,Australia,227382.0,1757.0,2100.0,16.0,189327.0,49651387.0,40105497.0,20196129.0,19238301.0,671067.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-11,AUS,Oceania,Australia,228925.0,1543.0,2104.0,4.0,195796.0,49847183.0,40154757.0,20205275.0,19262415.0,687067.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-12,AUS,Oceania,Australia,230768.0,1843.0,2106.0,2.0,190121.0,50037304.0,40177641.0,20208813.0,19271471.0,697357.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-13,AUS,Oceania,Australia,232738.0,1970.0,2113.0,7.0,163838.0,50201142.0,40331164.0,20230376.0,19329106.0,771682.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-14,AUS,Oceania,Australia,235547.0,2809.0,2117.0,4.0,178487.0,50379629.0,40492691.0,20249293.0,19375276.0,868122.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-15,AUS,Oceania,Australia,238970.0,3423.0,2126.0,9.0,222651.0,50602280.0,40675738.0,20268871.0,19421269.0,985598.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-16,AUS,Oceania,Australia,242772.0,3802.0,2134.0,8.0,268541.0,50870821.0,40874143.0,20289049.0,19468074.0,1117020.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-17,AUS,Oceania,Australia,246789.0,4017.0,2142.0,8.0,252745.0,51123566.0,41082774.0,20309711.0,19515162.0,1257901.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-18,AUS,Oceania,Australia,250651.0,3862.0,2146.0,4.0,267363.0,51390929.0,41187932.0,20320601.0,19538547.0,1328784.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-19,AUS,Oceania,Australia,254682.0,4031.0,2146.0,0.0,267336.0,51658265.0,41251388.0,20328607.0,19553057.0,1369724.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-20,AUS,Oceania,Australia,259174.0,4492.0,2154.0,8.0,273977.0,51932242.0,41445662.0,20346169.0,19587839.0,1511654.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-21,AUS,Oceania,Australia,264705.0,5531.0,2162.0,8.0,270702.0,52202944.0,41652458.0,20363806.0,19620308.0,1668344.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-22,AUS,Oceania,Australia,273062.0,8357.0,2173.0,11.0,310301.0,52513245.0,41867748.0,20380970.0,19651146.0,1835632.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-23,AUS,Oceania,Australia,281280.0,8218.0,2182.0,9.0,319186.0,52832431.0,42060100.0,20397079.0,19678606.0,1984415.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-24,AUS,Oceania,Australia,291135.0,9855.0,2188.0,6.0,321830.0,53154261.0,42060100.0,20397079.0,19678606.0,1984415.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-25,AUS,Oceania,Australia,300594.0,9459.0,2190.0,2.0,299973.0,53454234.0,42060100.0,20397079.0,19678606.0,1984415.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-26,AUS,Oceania,Australia,310478.0,9884.0,2196.0,6.0,243159.0,53697393.0,42203960.0,20410720.0,19699622.0,2093618.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-27,AUS,Oceania,Australia,322275.0,11797.0,2202.0,6.0,212187.0,53909580.0,42235002.0,20413876.0,19704056.0,2117070.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-28,AUS,Oceania,Australia,339953.0,17678.0,2210.0,8.0,225018.0,54134598.0,42272089.0,20417817.0,19709450.0,2144822.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-29,AUS,Oceania,Australia,361322.0,21369.0,2224.0,14.0,301897.0,54436495.0,42420659.0,20430343.0,19733014.0,2257302.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-30,AUS,Oceania,Australia,395133.0,33811.0,2239.0,15.0,267028.0,54703523.0,42580539.0,20444346.0,19755837.0,2380356.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-12-31,AUS,Oceania,Australia,425496.0,30363.0,2253.0,14.0,255441.0,54958964.0,42580539.0,20444346.0,19755837.0,2380356.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-01,AUS,Oceania,Australia,462955.0,37459.0,2257.0,4.0,280490.0,55239454.0,42580539.0,20444346.0,19755837.0,2380356.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-02,AUS,Oceania,Australia,492563.0,29608.0,2266.0,9.0,204307.0,55443761.0,42768270.0,20460234.0,19778026.0,2530010.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-03,AUS,Oceania,Australia,537308.0,44745.0,2270.0,4.0,202837.0,55646598.0,42812691.0,20463839.0,19782523.0,2566329.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-04,AUS,Oceania,Australia,608803.0,71495.0,2290.0,20.0,212046.0,55858644.0,43024593.0,20475452.0,19806589.0,2742552.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-05,AUS,Oceania,Australia,684229.0,75426.0,2302.0,12.0,219727.0,56078371.0,43286155.0,20488662.0,19832376.0,2965117.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-06,AUS,Oceania,Australia,762458.0,78229.0,2321.0,19.0,248366.0,56326737.0,43558448.0,20503096.0,19857649.0,3197703.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-07,AUS,Oceania,Australia,860550.0,98092.0,2337.0,16.0,258550.0,56585287.0,43823668.0,20516623.0,19882365.0,3424680.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-08,AUS,Oceania,Australia,972457.0,111907.0,2366.0,29.0,280970.0,56866257.0,43987111.0,20524868.0,19896355.0,3565888.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-09,AUS,Oceania,Australia,1045291.0,72834.0,2387.0,21.0,258981.0,57125238.0,44086608.0,20529932.0,19904821.0,3651855.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-10,AUS,Oceania,Australia,1139097.0,93806.0,2415.0,28.0,221101.0,57346339.0,44374463.0,20578901.0,19928352.0,3867210.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-11,AUS,Oceania,Australia,1223505.0,84408.0,2465.0,50.0,215158.0,57561497.0,44700720.0,20644440.0,19946441.0,4109839.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-12,AUS,Oceania,Australia,1398776.0,175271.0,2522.0,57.0,288897.0,57850394.0,45045755.0,20714403.0,19967401.0,4363951.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-13,AUS,Oceania,Australia,1526961.0,128185.0,2572.0,50.0,219303.0,58069697.0,45391353.0,20784959.0,19987928.0,4618466.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-14,AUS,Oceania,Australia,1613249.0,86288.0,2621.0,49.0,252188.0,58321885.0,45729166.0,20857930.0,20006998.0,4864238.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-15,AUS,Oceania,Australia,1726116.0,112867.0,2673.0,52.0,213098.0,58534983.0,45919637.0,20905692.0,20015852.0,4998093.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-16,AUS,Oceania,Australia,1786007.0,59891.0,2692.0,19.0,250274.0,58785257.0,46034466.0,20938457.0,20020735.0,5075274.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-17,AUS,Oceania,Australia,1870362.0,84355.0,2773.0,81.0,199188.0,58984445.0,46361913.0,21009044.0,20036097.0,5316772.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-18,AUS,Oceania,Australia,1954977.0,84615.0,2843.0,70.0,165245.0,59149690.0,46682438.0,21078643.0,20050685.0,5553110.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-19,AUS,Oceania,Australia,2022581.0,67604.0,2890.0,47.0,213047.0,59362737.0,47013624.0,21148938.0,20066316.0,5798370.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-20,AUS,Oceania,Australia,2086522.0,63941.0,2978.0,88.0,186541.0,59549278.0,47364850.0,21218556.0,20083160.0,6063134.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-21,AUS,Oceania,Australia,2129688.0,43166.0,3043.0,65.0,187145.0,59736423.0,47698880.0,21284622.0,20098787.0,6315471.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-22,AUS,Oceania,Australia,2196870.0,67182.0,3121.0,78.0,154762.0,59891185.0,47889638.0,21324245.0,20106005.0,6459388.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-23,AUS,Oceania,Australia,2229104.0,32234.0,3148.0,27.0,161759.0,60052944.0,48010195.0,21352957.0,20110855.0,6546383.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-24,AUS,Oceania,Australia,2287126.0,58022.0,3230.0,82.0,110638.0,60163582.0,48330551.0,21414046.0,20123268.0,6793237.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-25,AUS,Oceania,Australia,2340046.0,52920.0,3299.0,69.0,134310.0,60297892.0,48651936.0,21472820.0,20137891.0,7041225.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-26,AUS,Oceania,Australia,2391062.0,51016.0,3390.0,91.0,161570.0,60459462.0,48734111.0,21490441.0,20142694.0,7100976.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-27,AUS,Oceania,Australia,2457285.0,66223.0,3477.0,87.0,140456.0,60599918.0,49037474.0,21543461.0,20160170.0,7333843.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-28,AUS,Oceania,Australia,2523265.0,65980.0,3632.0,155.0,102759.0,60702677.0,49343894.0,21596983.0,20178059.0,7568852.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-29,AUS,Oceania,Australia,2570523.0,47258.0,3718.0,86.0,137420.0,60840097.0,49516636.0,21629171.0,20188421.0,7699044.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-30,AUS,Oceania,Australia,2607242.0,36719.0,3760.0,42.0,119336.0,60959433.0,49607239.0,21647934.0,20194741.0,7764564.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-01-31,AUS,Oceania,Australia,2580386.0,-26856.0,3835.0,75.0,99056.0,61058489.0,49866290.0,21683520.0,20211402.0,7971368.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-01,AUS,Oceania,Australia,2620532.0,40146.0,3905.0,70.0,92547.0,61151036.0,50132340.0,21712260.0,20228401.0,8191679.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-02,AUS,Oceania,Australia,2644760.0,24228.0,3987.0,82.0,130347.0,61281383.0,50400541.0,21738444.0,20243421.0,8418676.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-03,AUS,Oceania,Australia,2676939.0,32179.0,4073.0,86.0,110188.0,61391571.0,50653287.0,21763718.0,20258283.0,8631286.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-04,AUS,Oceania,Australia,2704275.0,27336.0,4154.0,81.0,100240.0,61491811.0,50900072.0,21787774.0,20273781.0,8838517.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-05,AUS,Oceania,Australia,2727260.0,22985.0,4200.0,46.0,106001.0,61597812.0,51027861.0,21803823.0,20282518.0,8941520.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-06,AUS,Oceania,Australia,2752507.0,25247.0,4248.0,48.0,88170.0,61685982.0,51098236.0,21813079.0,20287496.0,8997661.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-07,AUS,Oceania,Australia,2779880.0,27373.0,4302.0,54.0,82525.0,61768507.0,51313905.0,21831166.0,20300210.0,9182529.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-08,AUS,Oceania,Australia,2811390.0,31510.0,4373.0,71.0,86132.0,61854639.0,51533463.0,21849002.0,20313139.0,9371322.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-09,AUS,Oceania,Australia,2822873.0,11483.0,4422.0,49.0,113891.0,61968530.0,51747277.0,21865954.0,20326872.0,9554451.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-10,AUS,Oceania,Australia,2854123.0,31250.0,4479.0,57.0,94636.0,62063166.0,51948284.0,21880794.0,20339977.0,9727513.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-11,AUS,Oceania,Australia,2876687.0,22564.0,4543.0,64.0,100310.0,62163476.0,52150693.0,21895835.0,20353147.0,9901711.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-12,AUS,Oceania,Australia,2902294.0,25607.0,4593.0,50.0,72452.0,62235928.0,52258992.0,21906946.0,20360127.0,9991919.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-13,AUS,Oceania,Australia,2914583.0,12289.0,4604.0,11.0,86899.0,62322827.0,52308370.0,21911397.0,20363428.0,10033545.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-14,AUS,Oceania,Australia,2945496.0,30913.0,4664.0,60.0,67597.0,62390424.0,52474947.0,21922677.0,20374213.0,10178057.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-15,AUS,Oceania,Australia,2969890.0,24394.0,4726.0,62.0,57711.0,62448135.0,52635184.0,21933086.0,20384601.0,10317497.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-16,AUS,Oceania,Australia,2967316.0,-2574.0,4797.0,71.0,102972.0,62551107.0,52791256.0,21943571.0,20393712.0,10453973.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-17,AUS,Oceania,Australia,2990045.0,22729.0,4833.0,36.0,105258.0,62656365.0,52941505.0,21954313.0,20403693.0,10583499.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2022-02-18,AUS,Oceania,Australia,3013262.0,23217.0,4878.0,45.0,89883.0,62746248.0,52941505.0,21954313.0,20403693.0,10583499.0,25788217.0,37.9,15.504,10.129,13.0,16.5
2021-01-15,AUT,Europe,Austria,390788.0,1528.0,6987.0,66.0,79635.0,7459608.0,117184.0,116779.0,403.0,2.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-01-22,AUT,Europe,Austria,401886.0,2088.0,7330.0,42.0,58656.0,8593891.0,215296.0,210264.0,5026.0,6.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-01-29,AUT,Europe,Austria,411730.0,1500.0,7658.0,51.0,71028.0,9160616.0,264572.0,241946.0,22616.0,10.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-02-05,AUT,Europe,Austria,421189.0,1388.0,7973.0,37.0,87206.0,9940634.0,362835.0,260585.0,102221.0,29.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-02-12,AUT,Europe,Austria,430870.0,1731.0,8170.0,32.0,203715.0,11409166.0,480216.0,289414.0,190764.0,38.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-02-19,AUT,Europe,Austria,441659.0,1818.0,8348.0,36.0,200765.0,12892721.0,583671.0,353068.0,230551.0,52.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-02-26,AUT,Europe,Austria,454860.0,2093.0,8515.0,22.0,223250.0,14432826.0,711938.0,459929.0,251955.0,55.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-03-05,AUT,Europe,Austria,470314.0,2668.0,8669.0,17.0,259495.0,16123615.0,881776.0,614555.0,267167.0,58.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-03-12,AUT,Europe,Austria,488042.0,3126.0,8831.0,33.0,357890.0,17906847.0,1141064.0,842891.0,298115.0,64.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-03-19,AUT,Europe,Austria,508096.0,3515.0,9024.0,42.0,269448.0,19845558.0,1380296.0,1034171.0,346081.0,77.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-03-26,AUT,Europe,Austria,530288.0,3895.0,9200.0,22.0,485632.0,22051094.0,1629783.0,1190136.0,439611.0,94.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-04-02,AUT,Europe,Austria,552729.0,3137.0,9397.0,29.0,281183.0,24086423.0,1854987.0,1333991.0,520988.0,111.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-04-09,AUT,Europe,Austria,571616.0,2702.0,9624.0,38.0,293340.0,26161838.0,2210129.0,1550603.0,659578.0,138.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-04-16,AUT,Europe,Austria,589299.0,2416.0,9843.0,30.0,286539.0,28298620.0,2586338.0,1828527.0,757863.0,159.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-04-23,AUT,Europe,Austria,604823.0,2329.0,10055.0,29.0,280891.0,30186461.0,2940220.0,2122087.0,818187.0,167.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-04-30,AUT,Europe,Austria,618870.0,2131.0,10205.0,26.0,303180.0,31892904.0,3299767.0,2412375.0,887743.0,178.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-05-07,AUT,Europe,Austria,628817.0,1333.0,10351.0,18.0,287929.0,33990188.0,3754332.0,2748542.0,1012349.0,203.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-05-14,AUT,Europe,Austria,635780.0,887.0,10455.0,11.0,141201.0,35939913.0,4181672.0,3070140.0,1125295.0,215.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-05-21,AUT,Europe,Austria,640293.0,677.0,10534.0,7.0,424152.0,38050186.0,4726256.0,3433795.0,1318704.0,235.0,9043072.0,44.4,19.202,13.748,28.4,30.9
2021-05-28,AUT,Europe,Austria,643709.0,541.0,10588.0,15.0,332288.0,40789126.0,5218489.0,3690666.0,1566562.0,245.0,9043072.0,44.4,19.202,13.748,28.4,30.9
